# domain	grade	kind	question	answer
# GSM8K teach pack generated 2026-07-30T01:59:50.605888+00:00
# kinds: calc=hop atom, word=full Q, bridge=last-step→final
math	gsm8k	calc	2500*(5/100)	125
math	gsm8k	calc	150+(150*100/100)	300
math	gsm8k	calc	300-125	175
math	gsm8k	calc	300 minus 125	175
math	gsm8k	calc	175/25	7
math	gsm8k	calc	175 divided by 25	7
math	gsm8k	word	It is recommended that men should consume no more than 150 calories of added sugar per day. Mark took a soft drink in the afternoon that contained 2500 calories, 5% of which was from added sugar. Then he bought some bars	7
math	gsm8k	bridge	last step 175/25	7
math	gsm8k	bridge	result of 175/25	7
math	gsm8k	calc	300/50	6
math	gsm8k	calc	300 divided by 50	6
math	gsm8k	calc	240/6	40
math	gsm8k	calc	240 divided by 6	40
math	gsm8k	word	The gummy bear factory manufactures 300 gummy bears a minute. Each packet of gummy bears has 50 gummy bears inside. How long would it take for the factory to manufacture enough gummy bears to fill 240 packets, in minutes	40
math	gsm8k	bridge	last step 240/6	40
math	gsm8k	bridge	result of 240/6	40
math	gsm8k	calc	90-28	62
math	gsm8k	calc	90 minus 28	62
math	gsm8k	calc	48+28	76
math	gsm8k	calc	48 plus 28	76
math	gsm8k	calc	76-32	44
math	gsm8k	calc	76 minus 32	44
math	gsm8k	calc	36+32	68
math	gsm8k	calc	36 plus 32	68
math	gsm8k	calc	68-40	28
math	gsm8k	calc	68 minus 40	28
math	gsm8k	calc	62+40	102
math	gsm8k	calc	62 plus 40	102
math	gsm8k	calc	28+102	130
math	gsm8k	calc	28 plus 102	130
math	gsm8k	word	Earl has $90; Fred has $48; Greg has $36. Earl owes Fred $28. Fred owes Greg $32. Greg owes Earl $40. When all debts are paid, how much will Greg and Earl have together in dollars?	130
math	gsm8k	bridge	last step 28+102	130
math	gsm8k	bridge	result of 28+102	130
math	gsm8k	calc	8/.5	16
math	gsm8k	calc	16*5	80
math	gsm8k	calc	16 times 5	80
math	gsm8k	calc	80*2	160
math	gsm8k	calc	80 times 2	160
math	gsm8k	word	A dental office gives away 2 toothbrushes to every patient who visits. His 8 hour days are packed and each visit takes .5 hours. How many toothbrushes does he give in a 5 day work week?	160
math	gsm8k	bridge	last step 80*2	160
math	gsm8k	bridge	result of 80*2	160
math	gsm8k	calc	575/5	115
math	gsm8k	calc	575 divided by 5	115
math	gsm8k	calc	130-115	15
math	gsm8k	calc	130 minus 115	15
math	gsm8k	word	5 squirrels collected 575 acorns. If each squirrel needs 130 acorns to get through the winter, how many more acorns does each squirrel need to collect?	15
math	gsm8k	bridge	last step 130-115	15
math	gsm8k	bridge	result of 130-115	15
math	gsm8k	calc	15-6	9
math	gsm8k	calc	15 minus 6	9
math	gsm8k	calc	10-6	4
math	gsm8k	calc	10 minus 6	4
math	gsm8k	calc	9+4+6	19
math	gsm8k	calc	25-19	6
math	gsm8k	calc	25 minus 19	6
math	gsm8k	word	In a class of 25 students, students were asked if they like French fries, burgers, or neither. 15 students said they like French fries and 10 said they like burgers, with these statistics including the responses of 6 stu	6
math	gsm8k	bridge	last step 25-19	6
math	gsm8k	bridge	result of 25-19	6
math	gsm8k	calc	10*5	50
math	gsm8k	calc	10 times 5	50
math	gsm8k	calc	50*5	250
math	gsm8k	calc	50 times 5	250
math	gsm8k	calc	250+120	370
math	gsm8k	calc	250 plus 120	370
math	gsm8k	word	A coffee shop brews 10 coffee cups per hour on a weekday and 120 coffee cups in total over the weekend. If the coffee shop is open 5 hours a day every single day, how many coffee cups are brewed in 1 week?	370
math	gsm8k	bridge	last step 250+120	370
math	gsm8k	bridge	result of 250+120	370
math	gsm8k	calc	20*3	60
math	gsm8k	calc	20 times 3	60
math	gsm8k	calc	60+5	65
math	gsm8k	calc	60 plus 5	65
math	gsm8k	word	Jenny has a tummy ache. Her brother Mike says that it is because Jenny ate 5 more than thrice the number of chocolate squares that he ate. If Mike ate 20 chocolate squares, how many did Jenny eat?	65
math	gsm8k	bridge	last step 60+5	65
math	gsm8k	bridge	result of 60+5	65
math	gsm8k	calc	5*6	30
math	gsm8k	calc	5 times 6	30
math	gsm8k	calc	60+10	70
math	gsm8k	calc	60 plus 10	70
math	gsm8k	calc	30+70	100
math	gsm8k	calc	30 plus 70	100
math	gsm8k	word	Jake is retrieving the notes on a communal board, putting all of the red notes in the complaints bin and all of the blue notes in the compliments bin. The red notes were in 5 rows with 6 notes in each row. There are 2 bl	100
math	gsm8k	bridge	last step 30+70	100
math	gsm8k	bridge	result of 30+70	100
math	gsm8k	calc	6/60	.1
math	gsm8k	calc	6 divided by 60	.1
math	gsm8k	calc	9/60	.15
math	gsm8k	calc	9 divided by 60	.15
math	gsm8k	calc	1/.05	20
math	gsm8k	word	Bob runs 6 miles per hour. His friend Jim runs at 9 miles per hour. If Bob has a 1 mile head-start, how many minutes will it take before Jim catches him?	20
math	gsm8k	bridge	last step 1/.05	20
math	gsm8k	bridge	result of 1/.05	20
math	gsm8k	calc	12-5	7
math	gsm8k	calc	12 minus 5	7
math	gsm8k	word	A flagpole is 12 feet tall. It breaks, folding over in half, such that what was the tip of the flagpole is now dangling two feet above the ground. How far from the base, in feet, did the flagpole break?	7
math	gsm8k	bridge	last step 12-5	7
math	gsm8k	bridge	result of 12-5	7
math	gsm8k	calc	1+2	3
math	gsm8k	calc	1 plus 2	3
math	gsm8k	word	Paige bought some new stickers and wanted to share them with 3 of her friends. She decided to share a sheet of 100 space stickers and a sheet of 50 cat stickers equally among her 3 friends. How many stickers will she hav	3
math	gsm8k	bridge	last step 1+2	3
math	gsm8k	bridge	result of 1+2	3
math	gsm8k	calc	2*1.5	3
math	gsm8k	calc	2 times 1.5	3
math	gsm8k	calc	1+3+1	5
math	gsm8k	word	Matthew, the baker, arrives at work early every morning to make his famous caramel-apple coffee cakes for the day. It usually takes Matthew 1 hour to assemble ingredients, 1.5 hours to bake the cakes, and another 1 hour 	5
math	gsm8k	bridge	last step 1+3+1	5
math	gsm8k	bridge	result of 1+3+1	5
math	gsm8k	calc	37+3	40
math	gsm8k	calc	37 plus 3	40
math	gsm8k	calc	2+40	42
math	gsm8k	calc	2 plus 40	42
math	gsm8k	calc	2021-42	1979
math	gsm8k	calc	2021 minus 42	1979
math	gsm8k	word	In 2021, Wayne is 37 years old. His brother Peter is 3 years older than him and their sister Julia is 2 years older than Peter. What year was Julia born in?	1979
math	gsm8k	bridge	last step 2021-42	1979
math	gsm8k	bridge	result of 2021-42	1979
math	gsm8k	calc	20*.15	3
math	gsm8k	calc	20-3	17
math	gsm8k	calc	20 minus 3	17
math	gsm8k	calc	17*10	170
math	gsm8k	calc	17 times 10	170
math	gsm8k	word	John decided to buy 10 pins for himself. They are normally $20 each but they were on sale for 15% off. How much did he spend on pins?	170
math	gsm8k	bridge	last step 17*10	170
math	gsm8k	bridge	result of 17*10	170
math	gsm8k	calc	30*150	4500
math	gsm8k	calc	30 times 150	4500
math	gsm8k	calc	45*65	2925
math	gsm8k	calc	45 times 65	2925
math	gsm8k	calc	4500+2925	7425
math	gsm8k	calc	4500 plus 2925	7425
math	gsm8k	word	Apple and peach trees are planted in the orchard of the Grange Poser farm. The orchard has 30 apple trees that each give 150 kg of apples and 45 peach trees that each produce an average of 65 kg of fruit. What is the tot	7425
math	gsm8k	bridge	last step 4500+2925	7425
math	gsm8k	bridge	result of 4500+2925	7425
math	gsm8k	calc	14*25	350
math	gsm8k	calc	14 times 25	350
math	gsm8k	word	Winston has 14 quarters. He then spends half a dollar on candy. How many cents does he have left?	300
math	gsm8k	bridge	last step 14*25	300
math	gsm8k	bridge	result of 14*25	300
math	gsm8k	calc	32*3	96
math	gsm8k	calc	32 times 3	96
math	gsm8k	calc	96+27	123
math	gsm8k	calc	96 plus 27	123
math	gsm8k	word	To get the printer to work, Jerry needs to add a black-and-white cartridge and three color cartridges. If each color cartridge costs $32 and each black-and-white cartridge costs $27, how much does he pay total?	123
math	gsm8k	bridge	last step 96+27	123
math	gsm8k	bridge	result of 96+27	123
math	gsm8k	calc	30/2	15
math	gsm8k	calc	30 divided by 2	15
math	gsm8k	calc	15/3	5
math	gsm8k	calc	15 divided by 3	5
math	gsm8k	calc	30-15-5	10
math	gsm8k	word	A choir was singing a song that involved 30 singers. In the first verse, only half of them sang. In the second verse, a third of the remaining singers joined in. How many people joined in the final third verse that the w	10
math	gsm8k	bridge	last step 30-15-5	10
math	gsm8k	bridge	result of 30-15-5	10
math	gsm8k	calc	3*15	45
math	gsm8k	calc	3 times 15	45
math	gsm8k	calc	8*45	360
math	gsm8k	calc	8 times 45	360
math	gsm8k	calc	360-93	267
math	gsm8k	calc	360 minus 93	267
math	gsm8k	calc	45+360+267	672
math	gsm8k	calc	672/4	168
math	gsm8k	calc	672 divided by 4	168
math	gsm8k	word	Kimberly went strawberry picking with her family over the weekend. She picked 8 times the amount of strawberries her brother picked and her parents picked 93 strawberries less than her. If her brother picked 3 baskets ea	168
math	gsm8k	bridge	last step 672/4	168
math	gsm8k	bridge	result of 672/4	168
math	gsm8k	calc	2*10	20
math	gsm8k	calc	2 times 10	20
math	gsm8k	calc	3*20	60
math	gsm8k	calc	3 times 20	60
math	gsm8k	calc	20+60	80
math	gsm8k	calc	20 plus 60	80
math	gsm8k	word	Santino has 2 papaya trees and 3 mango trees. If each papaya tree produces 10 papayas and each mango tree produces 20 mangos, how many fruits does Santino have in total?	80
math	gsm8k	bridge	last step 20+60	80
math	gsm8k	bridge	result of 20+60	80
math	gsm8k	calc	80-20	60
math	gsm8k	calc	80 minus 20	60
math	gsm8k	calc	60/2	30
math	gsm8k	calc	60 divided by 2	30
math	gsm8k	calc	30*3	90
math	gsm8k	calc	30 times 3	90
math	gsm8k	calc	90-10	80
math	gsm8k	calc	90 minus 10	80
math	gsm8k	word	Jake amasses a fortune of 80 bitcoin. He donates 20 bitcoins to charity. He then gives half of all the bitcoins to his brother. After that, he triples the number of bitcoins he has. Then he donates another 10 coins. How 	80
math	gsm8k	bridge	last step 90-10	80
math	gsm8k	bridge	result of 90-10	80
math	gsm8k	calc	1.5	1.5
math	gsm8k	calc	7*1.5	10.5
math	gsm8k	calc	7 times 1.5	10.5
math	gsm8k	calc	2*10.5	21
math	gsm8k	calc	2 times 10.5	21
math	gsm8k	word	Mr. John jogs for 1 hour 30 minutes in the morning every day. How much time (in hours) will he have spent jogging after two weeks?	21
math	gsm8k	bridge	last step 2*10.5	21
math	gsm8k	bridge	result of 2*10.5	21
math	gsm8k	calc	3*5	15
math	gsm8k	calc	3 times 5	15
math	gsm8k	calc	6*15	90
math	gsm8k	calc	6 times 15	90
math	gsm8k	word	Mark loves to see shows in theaters. He decided to visit the theater at least once a week. One performance lasts 3 hours. The price of the ticket depends on the time spent in the theater and stands at $5 for each hour. H	90
math	gsm8k	bridge	last step 6*15	90
math	gsm8k	bridge	result of 6*15	90
math	gsm8k	calc	20*2	40
math	gsm8k	calc	20 times 2	40
math	gsm8k	calc	20+40	60
math	gsm8k	calc	20 plus 40	60
math	gsm8k	word	An unusual bicycle has 20 spokes on the front wheel and twice as many spokes on the back wheel. How many spokes does the bicycle have?	60
math	gsm8k	bridge	last step 20+40	60
math	gsm8k	bridge	result of 20+40	60
math	gsm8k	calc	7*11	77
math	gsm8k	calc	7 times 11	77
math	gsm8k	calc	77-3	74
math	gsm8k	calc	77 minus 3	74
math	gsm8k	calc	3*15	45
math	gsm8k	calc	3 times 15	45
math	gsm8k	calc	45-6	39
math	gsm8k	calc	45 minus 6	39
math	gsm8k	calc	74+39	113
math	gsm8k	calc	74 plus 39	113
math	gsm8k	word	For a project, a builder purchased 7 boxes of bolts with each box containing 11 bolts. He purchased 3 boxes of nuts with each box containing 15 nuts. He ended up finishing the project 6 days early and with 3 bolts and 6 	113
math	gsm8k	bridge	last step 74+39	113
math	gsm8k	bridge	result of 74+39	113
math	gsm8k	calc	5*2	10
math	gsm8k	calc	5 times 2	10
math	gsm8k	calc	10+2	12
math	gsm8k	calc	10 plus 2	12
math	gsm8k	calc	5*12	60
math	gsm8k	calc	5 times 12	60
math	gsm8k	calc	60+12	72
math	gsm8k	calc	60 plus 12	72
math	gsm8k	word	Two vampires have come to the sleepy village of Willowton, population 300. Every night, each vampire turns 5 more people into vampires. How many vampires are there after two nights?	72
math	gsm8k	bridge	last step 60+12	72
math	gsm8k	bridge	result of 60+12	72
math	gsm8k	calc	75*8	600
math	gsm8k	calc	75 times 8	600
math	gsm8k	calc	600*.8	480
math	gsm8k	calc	480+250	730
math	gsm8k	calc	480 plus 250	730
math	gsm8k	word	Bobby needs to buy a new pair of fancy shoes. He decides to go to a cobbler and get them handmade. The cobbler charges $250 to make the mold. He then charges $75 an hour for 8 hours to make the shoes. The cobbler agrees 	730
math	gsm8k	bridge	last step 480+250	730
math	gsm8k	bridge	result of 480+250	730
math	gsm8k	calc	2*4	8
math	gsm8k	calc	2 times 4	8
math	gsm8k	calc	4+8	12
math	gsm8k	calc	4 plus 8	12
math	gsm8k	calc	12*2	24
math	gsm8k	calc	12 times 2	24
math	gsm8k	calc	10*0.5	5
math	gsm8k	calc	10 times 0.5	5
math	gsm8k	calc	24+5	29
math	gsm8k	calc	24 plus 5	29
math	gsm8k	calc	100-29	71
math	gsm8k	calc	100 minus 29	71
math	gsm8k	word	Jack went to a supermarket with $100 and bought 4 bottles of water. Then his mother called him and asked him to buy twice as many bottles as he already bought. Each bottle cost $2. Finally, he also bought half a pound of	71
math	gsm8k	bridge	last step 100-29	71
math	gsm8k	bridge	result of 100-29	71
math	gsm8k	calc	20*2	40
math	gsm8k	calc	20 times 2	40
math	gsm8k	calc	40-20	20
math	gsm8k	calc	40 minus 20	20
math	gsm8k	calc	20+5	25
math	gsm8k	calc	20 plus 5	25
math	gsm8k	word	Kyle is 5 years older than Julian. Julian is 20 years younger than Frederick. Frederick is 2 times older than Tyson. If Tyson is 20, how old is Kyle?	25
math	gsm8k	bridge	last step 20+5	25
math	gsm8k	bridge	result of 20+5	25
math	gsm8k	calc	7+8	15
math	gsm8k	calc	7 plus 8	15
math	gsm8k	calc	9+7	16
math	gsm8k	calc	9 plus 7	16
math	gsm8k	calc	13+8	21
math	gsm8k	calc	13 plus 8	21
math	gsm8k	calc	7-5	2
math	gsm8k	calc	7 minus 5	2
math	gsm8k	calc	21+2	23
math	gsm8k	calc	21 plus 2	23
math	gsm8k	calc	15+16+23	54
math	gsm8k	word	Teddy has 7 dogs and 8 cats. Ben has 9 more dogs than Teddy, and Dave has 13 more cats and 5 less dogs than Teddy. How many pets do all of them have combined?	54
math	gsm8k	bridge	last step 15+16+23	54
math	gsm8k	bridge	result of 15+16+23	54
math	gsm8k	calc	800-240	560
math	gsm8k	calc	800 minus 240	560
math	gsm8k	calc	560/80	7
math	gsm8k	calc	560 divided by 80	7
math	gsm8k	word	Carrie wants to buy a new iPhone. The new iPhone costs $800. She can trade in her Samsung Galaxy for $240. She can make $80 per week babysitting. How many weeks does she have to work before she can purchase the iPhone?	7
math	gsm8k	bridge	last step 560/80	7
math	gsm8k	bridge	result of 560/80	7
math	gsm8k	calc	300	300
math	gsm8k	word	Javier is an Olympic javelin thrower. In the last Olympics, he threw the javelin three times. The first throw, he threw the javelin twice as far as he threw the javelin on his second throw, but only half as far as he thr	300
math	gsm8k	bridge	last step 300	300
math	gsm8k	bridge	result of 300	300
math	gsm8k	calc	12-10	2
math	gsm8k	calc	12 minus 10	2
math	gsm8k	calc	12*2	24
math	gsm8k	calc	12 times 2	24
math	gsm8k	calc	24-2	22
math	gsm8k	calc	24 minus 2	22
math	gsm8k	word	Lavinia’s daughter is 10 years younger than Katie’s daughter. Lavinia’s son is 2 times the age of Katie’s daughter. If Katie’s daughter is 12 years old, how many years older is Lavinia’s son than Lavinia’s daughter?	22
math	gsm8k	bridge	last step 24-2	22
math	gsm8k	bridge	result of 24-2	22
math	gsm8k	calc	80*7	560
math	gsm8k	calc	80 times 7	560
math	gsm8k	calc	560-439	121
math	gsm8k	calc	560 minus 439	121
math	gsm8k	word	An auto shop has a part that Clark needs for $80. Clark buys 7 of them and got a discount. If Clark only had to pay $439, how much was the discount?	121
math	gsm8k	bridge	last step 560-439	121
math	gsm8k	bridge	result of 560-439	121
math	gsm8k	calc	10+2	12
math	gsm8k	calc	10 plus 2	12
math	gsm8k	calc	12*20	240
math	gsm8k	calc	12 times 20	240
math	gsm8k	calc	5*10	50
math	gsm8k	calc	5 times 10	50
math	gsm8k	calc	7*5	35
math	gsm8k	calc	7 times 5	35
math	gsm8k	calc	240+50+35	325
math	gsm8k	word	Kylie makes 10 beaded necklaces on Monday and 2 beaded necklaces on Tuesday. Then Kylie makes 5 beaded bracelets and 7 beaded earrings on Wednesday. 20 beads are needed to make one beaded necklace. 10 beads are needed to	325
math	gsm8k	bridge	last step 240+50+35	325
math	gsm8k	bridge	result of 240+50+35	325
math	gsm8k	word	Nick has 35 quarters. 2/5 of the quarters are state quarters, and 50 percent of the state quarters are Pennsylvania. How many Pennsylvania state quarters does Nick have?	7
math	gsm8k	calc	3*400	1200
math	gsm8k	calc	3 times 400	1200
math	gsm8k	calc	1200+600	1800
math	gsm8k	calc	1200 plus 600	1800
math	gsm8k	calc	1800/600	3
math	gsm8k	calc	1800 divided by 600	3
math	gsm8k	word	Henrietta is repainting her house. The walls in the living room take up 600 square feet. She has three bedrooms. The walls in each bedroom take up 400 square feet. If one gallon of paint can cover 600 square feet, how ma	3
math	gsm8k	bridge	last step 1800/600	3
math	gsm8k	bridge	result of 1800/600	3
math	gsm8k	calc	6*2	12
math	gsm8k	calc	6 times 2	12
math	gsm8k	calc	2*3	6
math	gsm8k	calc	2 times 3	6
math	gsm8k	calc	4*5	20
math	gsm8k	calc	4 times 5	20
math	gsm8k	calc	12+6+20	38
math	gsm8k	word	The math questions in a contest are divided into three rounds: easy, average, and hard. There are corresponding points given for each round. That is 2, 3, and 5 points for every correct answer in the easy, average, and h	38
math	gsm8k	bridge	last step 12+6+20	38
math	gsm8k	bridge	result of 12+6+20	38
math	gsm8k	calc	4*20	80
math	gsm8k	calc	4 times 20	80
math	gsm8k	calc	20+80	100
math	gsm8k	calc	20 plus 80	100
math	gsm8k	word	The perimeter of a square-shaped piece of paper is 20 cm shorter than the height of a computer screen. How many cm is the height of the screen if the side of the square paper is 20 cm?	100
math	gsm8k	bridge	last step 20+80	100
math	gsm8k	bridge	result of 20+80	100
math	gsm8k	calc	8+20+(2*3)+7	41
math	gsm8k	calc	5*1.2	6
math	gsm8k	calc	5 times 1.2	6
math	gsm8k	calc	41-6	35
math	gsm8k	calc	41 minus 6	35
math	gsm8k	word	Tony wants to build the longest rope he possibly can, so he collects all the rope in his home. He finds an 8-foot rope, a 20-foot rope, three 2 foot ropes, and a 7-foot rope. each knot between the ropes makes him lose 1.	35
math	gsm8k	bridge	last step 41-6	35
math	gsm8k	bridge	result of 41-6	35
math	gsm8k	calc	8*10	80
math	gsm8k	calc	8 times 10	80
